Marketing Year,Week No,Commodity,Flow,Country,Port,Tons
2021/22,11,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1839
2021/22,11,Yellow Maize,RSA Export,MOZAMBIQUE,,1253
2021/22,11,Yellow Maize,RSA Export,NAMIBIA,,1143
2021/22,12,White Maize,Import for RSA,ZAMBIA,,34
2021/22,12,White Maize,RSA Export,BOTSWANA,,4415
2021/22,12,White Maize,RSA Export,LESOTHO,,1681
2021/22,12,White Maize,RSA Export,MOZAMBIQUE,,1806
2021/22,12,Yellow Maize,Export per Harbour,,Durban,95075
2021/22,12,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2382
2021/22,12,Yellow Maize,RSA Export,"KOREA, REP OF",,40075
2021/22,12,Yellow Maize,RSA Export,MOZAMBIQUE,,760
2021/22,12,Yellow Maize,RSA Export,NAMIBIA,,796
2021/22,12,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,55000
2021/22,13,White Maize,Import for RSA,ZAMBIA,,715
2021/22,13,White Maize,RSA Export,BOTSWANA,,6849
2021/22,13,White Maize,RSA Export,ESWATINI (SWAZILAND),,476
2021/22,13,White Maize,RSA Export,LESOTHO,,1436
2021/22,13,White Maize,RSA Export,MOZAMBIQUE,,1666
2021/22,13,Yellow Maize,Export per Harbour,,Durban,68083
2021/22,13,Yellow Maize,RSA Export,BOTSWANA,,232
2021/22,13,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2273
2021/22,13,Yellow Maize,RSA Export,JAPAN,,52133
2021/22,13,Yellow Maize,RSA Export,"KOREA, REP OF",,15950
2021/22,13,Yellow Maize,RSA Export,MOZAMBIQUE,,1010
2021/22,13,Yellow Maize,RSA Export,NAMIBIA,,1197
2021/22,14,White Maize,RSA Export,BOTSWANA,,4680
2021/22,14,White Maize,RSA Export,ESWATINI (SWAZILAND),,341
2021/22,14,White Maize,RSA Export,LESOTHO,,1255
2021/22,14,White Maize,RSA Export,MOZAMBIQUE,,1250
2021/22,14,Yellow Maize,Export per Harbour,,Durban,74126
2021/22,14,Yellow Maize,RSA Export,BOTSWANA,,70
2021/22,14,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1998
2021/22,14,Yellow Maize,RSA Export,"KOREA, REP OF",,55346
2021/22,14,Yellow Maize,RSA Export,MOZAMBIQUE,,315
2021/22,14,Yellow Maize,RSA Export,NAMIBIA,,1138
2021/22,14,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,18780
2021/22,15,White Maize,Export per Harbour,,Durban,39447
2021/22,15,White Maize,RSA Export,BOTSWANA,,4326
2021/22,15,White Maize,RSA Export,ESWATINI (SWAZILAND),,608
2021/22,15,White Maize,RSA Export,ITALY,,39447
2021/22,15,White Maize,RSA Export,LESOTHO,,1348
2021/22,15,White Maize,RSA Export,MOZAMBIQUE,,945
2021/22,15,Yellow Maize,Export per Harbour,,Durban,35106
2021/22,15,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1646
2021/22,15,Yellow Maize,RSA Export,MOZAMBIQUE,,409
2021/22,15,Yellow Maize,RSA Export,NAMIBIA,,779
2021/22,15,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,35106
2021/22,16,White Maize,RSA Export,BOTSWANA,,6716
2021/22,16,White Maize,RSA Export,LESOTHO,,1317
2021/22,16,White Maize,RSA Export,MOZAMBIQUE,,622
2021/22,16,Yellow Maize,Export per Harbour,,Durban,61911
2021/22,16,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1193
2021/22,16,Yellow Maize,RSA Export,JAPAN,,61911
2021/22,16,Yellow Maize,RSA Export,LESOTHO,,12
2021/22,16,Yellow Maize,RSA Export,MOZAMBIQUE,,637
2021/22,16,Yellow Maize,RSA Export,NAMIBIA,,1055
2021/22,17,White Maize,Import for RSA,ZAMBIA,,1593
2021/22,17,White Maize,RSA Export,BOTSWANA,,5382
2021/22,17,White Maize,RSA Export,ESWATINI (SWAZILAND),,505
2021/22,17,White Maize,RSA Export,LESOTHO,,4050
2021/22,17,White Maize,RSA Export,MOZAMBIQUE,,677
2021/22,17,Yellow Maize,Export per Harbour,,Durban,85739
2021/22,17,Yellow Maize,RSA Export,BOTSWANA,,241
2021/22,17,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1957
2021/22,17,Yellow Maize,RSA Export,JAPAN,,85190
2021/22,17,Yellow Maize,RSA Export,MOZAMBIQUE,,279
2021/22,17,Yellow Maize,RSA Export,NAMIBIA,,1586
2021/22,17,Yellow Maize,RSA Export,SAUDI ARABIA,,549
2021/22,18,White Maize,RSA Export,BOTSWANA,,5619
2021/22,18,White Maize,RSA Export,LESOTHO,,1393
2021/22,18,White Maize,RSA Export,MOZAMBIQUE,,2012
2021/22,18,Yellow Maize,Export per Harbour,,Durban,101747
2021/22,18,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1576
2021/22,18,Yellow Maize,RSA Export,JAPAN,,101747
2021/22,18,Yellow Maize,RSA Export,MOZAMBIQUE,,620
2021/22,18,Yellow Maize,RSA Export,NAMIBIA,,849
2021/22,19,White Maize,RSA Export,BOTSWANA,,5916
2021/22,19,White Maize,RSA Export,LESOTHO,,2294
2021/22,19,White Maize,RSA Export,MOZAMBIQUE,,1161
2021/22,19,Yellow Maize,Export per Harbour,,Durban,59371
2021/22,19,Yellow Maize,RSA Export,ANGOLA,,991
2021/22,19,Yellow Maize,RSA Export,BOTSWANA,,68
2021/22,19,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1361
2021/22,19,Yellow Maize,RSA Export,JAPAN,,6370
2021/22,19,Yellow Maize,RSA Export,MOZAMBIQUE,,1350
2021/22,19,Yellow Maize,RSA Export,NAMIBIA,,709
2021/22,19,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,52010
2021/22,20,White Maize,RSA Export,ANGOLA,,102
2021/22,20,White Maize,RSA Export,BOTSWANA,,3876
2021/22,20,White Maize,RSA Export,LESOTHO,,1338
2021/22,20,White Maize,RSA Export,MOZAMBIQUE,,786
2021/22,20,Yellow Maize,Export per Harbour,,Durban,89101
2021/22,20,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1828
2021/22,20,Yellow Maize,RSA Export,JAPAN,,82796
2021/22,20,Yellow Maize,RSA Export,"KOREA, REP OF",,249
2021/22,20,Yellow Maize,RSA Export,LESOTHO,,9
2021/22,20,Yellow Maize,RSA Export,MOZAMBIQUE,,1722
2021/22,20,Yellow Maize,RSA Export,NAMIBIA,,393
2021/22,20,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,6056
2021/22,21,White Maize,Import for RSA,ZAMBIA,,537
2021/22,21,White Maize,RSA Export,ANGOLA,,34
2021/22,21,White Maize,RSA Export,BOTSWANA,,3926
2021/22,21,White Maize,RSA Export,ESWATINI (SWAZILAND),,1169
2021/22,21,White Maize,RSA Export,LESOTHO,,3426
2021/22,21,White Maize,RSA Export,MOZAMBIQUE,,833
2021/22,21,White Maize,RSA Export,NAMIBIA,,36
2021/22,21,Yellow Maize,Export per Harbour,,Durban,23263
2021/22,21,Yellow Maize,RSA Export,BOTSWANA,,276
2021/22,21,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1316
2021/22,21,Yellow Maize,RSA Export,JAPAN,,19755
2021/22,21,Yellow Maize,RSA Export,MOZAMBIQUE,,1457
2021/22,21,Yellow Maize,RSA Export,NAMIBIA,,1280
2021/22,21,Yellow Maize,RSA Export,SEYCHELLES,,434
2021/22,21,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,3074
2021/22,22,White Maize,RSA Export,ANGOLA,,170
2021/22,22,White Maize,RSA Export,BOTSWANA,,981
2021/22,22,White Maize,RSA Export,ESWATINI (SWAZILAND),,316
2021/22,22,White Maize,RSA Export,LESOTHO,,1676
2021/22,22,White Maize,RSA Export,MOZAMBIQUE,,2184
2021/22,22,Yellow Maize,Export per Harbour,,Durban,46821
2021/22,22,Yellow Maize,RSA Export,BOTSWANA,,68
2021/22,22,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1868
2021/22,22,Yellow Maize,RSA Export,MOZAMBIQUE,,604
2021/22,22,Yellow Maize,RSA Export,NAMIBIA,,1126
2021/22,22,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,46821
2021/22,23,White Maize,RSA Export,ANGOLA,,204
2021/22,23,White Maize,RSA Export,BOTSWANA,,3594
2021/22,23,White Maize,RSA Export,ESWATINI (SWAZILAND),,834
2021/22,23,White Maize,RSA Export,LESOTHO,,1340
2021/22,23,White Maize,RSA Export,MOZAMBIQUE,,1678
2021/22,23,Yellow Maize,Export per Harbour,,Durban,78111
2021/22,23,Yellow Maize,RSA Export,ANGOLA,,1000
2021/22,23,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2336
2021/22,23,Yellow Maize,RSA Export,"KOREA, REP OF",,46821
2021/22,23,Yellow Maize,RSA Export,MOZAMBIQUE,,1055
2021/22,23,Yellow Maize,RSA Export,NAMIBIA,,764
2021/22,23,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,30290
2021/22,24,White Maize,RSA Export,ANGOLA,,272
2021/22,24,White Maize,RSA Export,BOTSWANA,,5297
2021/22,24,White Maize,RSA Export,ESWATINI (SWAZILAND),,544
2021/22,24,White Maize,RSA Export,LESOTHO,,242
2021/22,24,White Maize,RSA Export,MOZAMBIQUE,,1859
2021/22,24,Yellow Maize,Export per Harbour,,Durban,43488
2021/22,24,Yellow Maize,RSA Export,ANGOLA,,34
2021/22,24,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2600
2021/22,24,Yellow Maize,RSA Export,GHANA,,9505
2021/22,24,Yellow Maize,RSA Export,"KOREA, REP OF",,9923
2021/22,24,Yellow Maize,RSA Export,MOZAMBIQUE,,1654
2021/22,24,Yellow Maize,RSA Export,NAMIBIA,,490
2021/22,24,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,24060
2021/22,25,White Maize,RSA Export,ANGOLA,,102
2021/22,25,White Maize,RSA Export,BOTSWANA,,6237
2021/22,25,White Maize,RSA Export,ESWATINI (SWAZILAND),,650
2021/22,25,White Maize,RSA Export,LESOTHO,,508
2021/22,25,White Maize,RSA Export,MOZAMBIQUE,,2339
2021/22,25,Yellow Maize,Export per Harbour,,Durban,52490
2021/22,25,Yellow Maize,RSA Export,BOTSWANA,,67
2021/22,25,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2462
2021/22,25,Yellow Maize,RSA Export,JAPAN,,52155
2021/22,25,Yellow Maize,RSA Export,MOZAMBIQUE,,754
2021/22,25,Yellow Maize,RSA Export,NAMIBIA,,402
2021/22,25,Yellow Maize,RSA Export,SEYCHELLES,,335
2021/22,26,White Maize,Import for RSA,ZAMBIA,,536
2021/22,26,White Maize,RSA Export,ANGOLA,,272
2021/22,26,White Maize,RSA Export,BOTSWANA,,5390
2021/22,26,White Maize,RSA Export,ESWATINI (SWAZILAND),,773
2021/22,26,White Maize,RSA Export,LESOTHO,,536
2021/22,26,White Maize,RSA Export,MOZAMBIQUE,,1362
2021/22,26,Yellow Maize,Export per Harbour,,Durban,69483
2021/22,26,Yellow Maize,RSA Export,ANGOLA,,102
2021/22,26,Yellow Maize,RSA Export,BOTSWANA,,533
2021/22,26,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2843
2021/22,26,Yellow Maize,RSA Export,JAPAN,,52460
2021/22,26,Yellow Maize,RSA Export,"KOREA, REP OF",,17023
2021/22,26,Yellow Maize,RSA Export,MOZAMBIQUE,,792
2021/22,26,Yellow Maize,RSA Export,NAMIBIA,,926
2021/22,27,White Maize,RSA Export,ANGOLA,,136
2021/22,27,White Maize,RSA Export,BOTSWANA,,4905
2021/22,27,White Maize,RSA Export,ESWATINI (SWAZILAND),,1062
2021/22,27,White Maize,RSA Export,LESOTHO,,877
2021/22,27,White Maize,RSA Export,MOZAMBIQUE,,1578
2021/22,27,White Maize,RSA Export,NAMIBIA,,1663
2021/22,27,Yellow Maize,Export per Harbour,,Durban,36118
2021/22,27,Yellow Maize,RSA Export,ANGOLA,,68
2021/22,27,Yellow Maize,RSA Export,BOTSWANA,,34
2021/22,27,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1577
2021/22,27,Yellow Maize,RSA Export,"KOREA, REP OF",,36118
2021/22,27,Yellow Maize,RSA Export,MOZAMBIQUE,,1214
2021/22,27,Yellow Maize,RSA Export,NAMIBIA,,736
2021/22,28,White Maize,RSA Export,ANGOLA,,479
2021/22,28,White Maize,RSA Export,BOTSWANA,,5438
2021/22,28,White Maize,RSA Export,ESWATINI (SWAZILAND),,1294
2021/22,28,White Maize,RSA Export,LESOTHO,,1234
2021/22,28,White Maize,RSA Export,MOZAMBIQUE,,1731
2021/22,28,White Maize,RSA Export,NAMIBIA,,2470
2021/22,28,Yellow Maize,Export per Harbour,,Durban,55563
2021/22,28,Yellow Maize,RSA Export,ANGOLA,,1013
2021/22,28,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2049
2021/22,28,Yellow Maize,RSA Export,MOZAMBIQUE,,1367
2021/22,28,Yellow Maize,RSA Export,NAMIBIA,,815
2021/22,28,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,54550
2021/22,29,White Maize,RSA Export,ANGOLA,,410
2021/22,29,White Maize,RSA Export,BOTSWANA,,6235
2021/22,29,White Maize,RSA Export,ESWATINI (SWAZILAND),,1647
2021/22,29,White Maize,RSA Export,LESOTHO,,567
2021/22,29,White Maize,RSA Export,MOZAMBIQUE,,1801
2021/22,29,White Maize,RSA Export,NAMIBIA,,3166
2021/22,29,Yellow Maize,Export per Harbour,,Durban,23937
2021/22,29,Yellow Maize,RSA Export,ANGOLA,,34
2021/22,29,Yellow Maize,RSA Export,BOTSWANA,,68
2021/22,29,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2560
2021/22,29,Yellow Maize,RSA Export,JAPAN,,23937
2021/22,29,Yellow Maize,RSA Export,MOZAMBIQUE,,1180
2021/22,29,Yellow Maize,RSA Export,NAMIBIA,,960
2021/22,30,White Maize,Import for RSA,ZAMBIA,,167
2021/22,30,White Maize,RSA Export,ANGOLA,,307
2021/22,30,White Maize,RSA Export,BOTSWANA,,6125
2021/22,30,White Maize,RSA Export,ESWATINI (SWAZILAND),,1958
2021/22,30,White Maize,RSA Export,LESOTHO,,1848
2021/22,30,White Maize,RSA Export,MOZAMBIQUE,,1322
2021/22,30,White Maize,RSA Export,NAMIBIA,,4718
2021/22,30,Yellow Maize,Export per Harbour,,Durban,54544
2021/22,30,Yellow Maize,RSA Export,ANGOLA,,102
2021/22,30,Yellow Maize,RSA Export,BOTSWANA,,717
2021/22,30,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2473
2021/22,30,Yellow Maize,RSA Export,JAPAN,,53428
2021/22,30,Yellow Maize,RSA Export,LESOTHO,,17
2021/22,30,Yellow Maize,RSA Export,MOZAMBIQUE,,1328
2021/22,30,Yellow Maize,RSA Export,NAMIBIA,,1564
2021/22,30,Yellow Maize,RSA Export,SAUDI ARABIA,,1116
2021/22,31,White Maize,Export per Harbour,,Durban,31298
2021/22,31,White Maize,RSA Export,ANGOLA,,549
2021/22,31,White Maize,RSA Export,BOTSWANA,,4824
2021/22,31,White Maize,RSA Export,ESWATINI (SWAZILAND),,819
2021/22,31,White Maize,RSA Export,ITALY,,31298
2021/22,31,White Maize,RSA Export,MOZAMBIQUE,,1098
2021/22,31,White Maize,RSA Export,NAMIBIA,,4447
2021/22,31,Yellow Maize,Export per Harbour,,Durban,73560
2021/22,31,Yellow Maize,RSA Export,ANGOLA,,34
2021/22,31,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1998
2021/22,31,Yellow Maize,RSA Export,JAPAN,,28298
2021/22,31,Yellow Maize,RSA Export,MOZAMBIQUE,,713
2021/22,31,Yellow Maize,RSA Export,NAMIBIA,,329
2021/22,31,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,45262
2021/22,32,White Maize,Export per Harbour,,Durban,11250
2021/22,32,White Maize,RSA Export,ANGOLA,,445
2021/22,32,White Maize,RSA Export,BOTSWANA,,3843
2021/22,32,White Maize,RSA Export,ESWATINI (SWAZILAND),,950
2021/22,32,White Maize,RSA Export,ITALY,,11250
2021/22,32,White Maize,RSA Export,MOZAMBIQUE,,921
2021/22,32,White Maize,RSA Export,NAMIBIA,,4225
2021/22,32,Yellow Maize,Export per Harbour,,Durban,17913
2021/22,32,Yellow Maize,RSA Export,ANGOLA,,34
2021/22,32,Yellow Maize,RSA Export,BOTSWANA,,97
2021/22,32,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2577
2021/22,32,Yellow Maize,RSA Export,MOZAMBIQUE,,1005
2021/22,32,Yellow Maize,RSA Export,NAMIBIA,,106
2021/22,32,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,17913
2021/22,33,White Maize,RSA Export,ANGOLA,,205
2021/22,33,White Maize,RSA Export,BOTSWANA,,3092
2021/22,33,White Maize,RSA Export,ESWATINI (SWAZILAND),,709
2021/22,33,White Maize,RSA Export,LESOTHO,,1320
2021/22,33,White Maize,RSA Export,MOZAMBIQUE,,1251
2021/22,33,White Maize,RSA Export,NAMIBIA,,3756
2021/22,33,Yellow Maize,Export per Harbour,,Durban,68406
2021/22,33,Yellow Maize,RSA Export,ANGOLA,,992
2021/22,33,Yellow Maize,RSA Export,BOTSWANA,,28
2021/22,33,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1953
2021/22,33,Yellow Maize,RSA Export,MOZAMBIQUE,,803
2021/22,33,Yellow Maize,RSA Export,NAMIBIA,,276
2021/22,33,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,46758
2021/22,33,Yellow Maize,RSA Export,VIETNAM,,20656
2021/22,34,White Maize,RSA Export,BOTSWANA,,3131
2021/22,34,White Maize,RSA Export,ESWATINI (SWAZILAND),,877
2021/22,34,White Maize,RSA Export,MOZAMBIQUE,,962
2021/22,34,White Maize,RSA Export,NAMIBIA,,1754
2021/22,34,Yellow Maize,Export per Harbour,,Durban,31969
2021/22,34,Yellow Maize,RSA Export,ANGOLA,,125
2021/22,34,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1773
2021/22,34,Yellow Maize,RSA Export,MOZAMBIQUE,,718
2021/22,34,Yellow Maize,RSA Export,NAMIBIA,,427
2021/22,34,Yellow Maize,RSA Export,VIETNAM,,31844
2021/22,35,White Maize,RSA Export,ANGOLA,,1387
2021/22,35,White Maize,RSA Export,BOTSWANA,,1519
2021/22,35,White Maize,RSA Export,ESWATINI (SWAZILAND),,1445
2021/22,35,White Maize,RSA Export,LESOTHO,,1832
2021/22,35,White Maize,RSA Export,MOZAMBIQUE,,1229
2021/22,35,White Maize,RSA Export,NAMIBIA,,2584
2021/22,35,Yellow Maize,Export per Harbour,,Durban,967
2021/22,35,Yellow Maize,RSA Export,ANGOLA,,1013
2021/22,35,Yellow Maize,RSA Export,BOTSWANA,,317
2021/22,35,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1798
2021/22,35,Yellow Maize,RSA Export,"KOREA, REP OF",,124
2021/22,35,Yellow Maize,RSA Export,MOZAMBIQUE,,232
2021/22,35,Yellow Maize,RSA Export,NAMIBIA,,677
2021/22,36,White Maize,RSA Export,ANGOLA,,276
2021/22,36,White Maize,RSA Export,BOTSWANA,,4488
2021/22,36,White Maize,RSA Export,ESWATINI (SWAZILAND),,871
2021/22,36,White Maize,RSA Export,LESOTHO,,299
2021/22,36,White Maize,RSA Export,MOZAMBIQUE,,2139
2021/22,36,White Maize,RSA Export,NAMIBIA,,4019
2021/22,36,Yellow Maize,Export per Harbour,,Durban,371
2021/22,36,Yellow Maize,RSA Export,ANGOLA,,68
2021/22,36,Yellow Maize,RSA Export,BOTSWANA,,31
2021/22,36,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1944
2021/22,36,Yellow Maize,RSA Export,"KOREA, REP OF",,371
2021/22,36,Yellow Maize,RSA Export,MOZAMBIQUE,,666
2021/22,36,Yellow Maize,RSA Export,NAMIBIA,,727
2021/22,37,White Maize,RSA Export,ANGOLA,,342
2021/22,37,White Maize,RSA Export,BOTSWANA,,6038
2021/22,37,White Maize,RSA Export,ESWATINI (SWAZILAND),,1915
2021/22,37,White Maize,RSA Export,LESOTHO,,1039
2021/22,37,White Maize,RSA Export,MOZAMBIQUE,,1710
2021/22,37,White Maize,RSA Export,NAMIBIA,,5182
2021/22,37,Yellow Maize,Export per Harbour,,Durban,248
2021/22,37,Yellow Maize,RSA Export,ANGOLA,,238
2021/22,37,Yellow Maize,RSA Export,BOTSWANA,,160
2021/22,37,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2430
2021/22,37,Yellow Maize,RSA Export,"KOREA, REP OF",,248
2021/22,37,Yellow Maize,RSA Export,MOZAMBIQUE,,517
2021/22,37,Yellow Maize,RSA Export,NAMIBIA,,866
2021/22,38,White Maize,RSA Export,ANGOLA,,340
2021/22,38,White Maize,RSA Export,BOTSWANA,,6115
2021/22,38,White Maize,RSA Export,ESWATINI (SWAZILAND),,1668
2021/22,38,White Maize,RSA Export,LESOTHO,,936
2021/22,38,White Maize,RSA Export,MOZAMBIQUE,,2448
2021/22,38,White Maize,RSA Export,NAMIBIA,,6113
2021/22,38,Yellow Maize,Export per Harbour,,Durban,55169
2021/22,38,Yellow Maize,RSA Export,ANGOLA,,1176
2021/22,38,Yellow Maize,RSA Export,BOTSWANA,,1
2021/22,38,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2596
2021/22,38,Yellow Maize,RSA Export,"KOREA, REP OF",,54130
2021/22,38,Yellow Maize,RSA Export,MOZAMBIQUE,,38
2021/22,38,Yellow Maize,RSA Export,NAMIBIA,,863
2021/22,39,White Maize,Export per Harbour,,Durban,14028
2021/22,39,White Maize,RSA Export,ANGOLA,,692
2021/22,39,White Maize,RSA Export,BOTSWANA,,6873
2021/22,39,White Maize,RSA Export,ESWATINI (SWAZILAND),,2085
2021/22,39,White Maize,RSA Export,ITALY,,14028
2021/22,39,White Maize,RSA Export,LESOTHO,,4840
2021/22,39,White Maize,RSA Export,MOZAMBIQUE,,1194
2021/22,39,White Maize,RSA Export,NAMIBIA,,5545
2021/22,39,Yellow Maize,Export per Harbour,,Durban,13060
2021/22,39,Yellow Maize,RSA Export,ANGOLA,,35
2021/22,39,Yellow Maize,RSA Export,BOTSWANA,,1298
2021/22,39,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2222
2021/22,39,Yellow Maize,RSA Export,MOZAMBIQUE,,1862
2021/22,39,Yellow Maize,RSA Export,NAMIBIA,,2734
2021/22,39,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,13060
2021/22,40,White Maize,Export per Harbour,,Durban,29972
2021/22,40,White Maize,RSA Export,ANGOLA,,483
2021/22,40,White Maize,RSA Export,BOTSWANA,,5475
2021/22,40,White Maize,RSA Export,ESWATINI (SWAZILAND),,1166
2021/22,40,White Maize,RSA Export,ITALY,,29972
2021/22,40,White Maize,RSA Export,MOZAMBIQUE,,1263
2021/22,40,White Maize,RSA Export,NAMIBIA,,4714
2021/22,40,Yellow Maize,Export per Harbour,,Durban,75547
2021/22,40,Yellow Maize,RSA Export,ANGOLA,,35
2021/22,40,Yellow Maize,RSA Export,BOTSWANA,,92
2021/22,40,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1546
2021/22,40,Yellow Maize,RSA Export,LESOTHO,,15
2021/22,40,Yellow Maize,RSA Export,MOZAMBIQUE,,504
2021/22,40,Yellow Maize,RSA Export,NAMIBIA,,574
2021/22,40,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,75547
2021/22,41,White Maize,RSA Export,ANGOLA,,241
2021/22,41,White Maize,RSA Export,BOTSWANA,,3852
2021/22,41,White Maize,RSA Export,ESWATINI (SWAZILAND),,932
2021/22,41,White Maize,RSA Export,LESOTHO,,64
2021/22,41,White Maize,RSA Export,MOZAMBIQUE,,1473
2021/22,41,White Maize,RSA Export,NAMIBIA,,5855
2021/22,41,Yellow Maize,Export per Harbour,,Durban,46143
2021/22,41,Yellow Maize,RSA Export,ANGOLA,,2079
2021/22,41,Yellow Maize,RSA Export,BOTSWANA,,69
2021/22,41,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1578
2021/22,41,Yellow Maize,RSA Export,MOZAMBIQUE,,1337
2021/22,41,Yellow Maize,RSA Export,NAMIBIA,,958
2021/22,41,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,44157
2021/22,42,White Maize,RSA Export,ANGOLA,,1034
2021/22,42,White Maize,RSA Export,BOTSWANA,,3520
2021/22,42,White Maize,RSA Export,ESWATINI (SWAZILAND),,841
2021/22,42,White Maize,RSA Export,LESOTHO,,1257
2021/22,42,White Maize,RSA Export,MOZAMBIQUE,,1218
2021/22,42,White Maize,RSA Export,NAMIBIA,,5715
2021/22,42,Yellow Maize,Export per Harbour,,Durban,54714
2021/22,42,Yellow Maize,RSA Export,BOTSWANA,,30
2021/22,42,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1896
2021/22,42,Yellow Maize,RSA Export,MOZAMBIQUE,,1062
2021/22,42,Yellow Maize,RSA Export,NAMIBIA,,1044
2021/22,42,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,32042
2021/22,42,Yellow Maize,RSA Export,VIETNAM,,22672
2021/22,43,White Maize,RSA Export,ANGOLA,,4704
2021/22,43,White Maize,RSA Export,BOTSWANA,,5630
2021/22,43,White Maize,RSA Export,ESWATINI (SWAZILAND),,949
2021/22,43,White Maize,RSA Export,MOZAMBIQUE,,2726
2021/22,43,White Maize,RSA Export,NAMIBIA,,5816
2021/22,43,Yellow Maize,Export per Harbour,,Durban,52948
2021/22,43,Yellow Maize,RSA Export,BOTSWANA,,935
2021/22,43,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1796
2021/22,43,Yellow Maize,RSA Export,JAPAN,,22845
2021/22,43,Yellow Maize,RSA Export,"KOREA, REP OF",,275
2021/22,43,Yellow Maize,RSA Export,MOZAMBIQUE,,940
2021/22,43,Yellow Maize,RSA Export,NAMIBIA,,1326
2021/22,43,Yellow Maize,RSA Export,VIETNAM,,29828
2021/22,44,White Maize,Export per Harbour,,Durban,12000
2021/22,44,White Maize,RSA Export,ANGOLA,,515
2021/22,44,White Maize,RSA Export,BOTSWANA,,4444
2021/22,44,White Maize,RSA Export,ESWATINI (SWAZILAND),,798
2021/22,44,White Maize,RSA Export,ITALY,,12000
2021/22,44,White Maize,RSA Export,MOZAMBIQUE,,1605
2021/22,44,White Maize,RSA Export,NAMIBIA,,6095
2021/22,44,Yellow Maize,Export per Harbour,,Durban,29221
2021/22,44,Yellow Maize,RSA Export,ANGOLA,,1416
2021/22,44,Yellow Maize,RSA Export,BOTSWANA,,115
2021/22,44,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1428
2021/22,44,Yellow Maize,RSA Export,JAPAN,,27805
2021/22,44,Yellow Maize,RSA Export,LESOTHO,,12
2021/22,44,Yellow Maize,RSA Export,MOZAMBIQUE,,765
2021/22,44,Yellow Maize,RSA Export,NAMIBIA,,106
2021/22,45,White Maize,Export per Harbour,,Durban,36387
2021/22,45,White Maize,RSA Export,ANGOLA,,858
2021/22,45,White Maize,RSA Export,BOTSWANA,,4640
2021/22,45,White Maize,RSA Export,ESWATINI (SWAZILAND),,980
2021/22,45,White Maize,RSA Export,ITALY,,36387
2021/22,45,White Maize,RSA Export,MOZAMBIQUE,,2185
2021/22,45,White Maize,RSA Export,NAMIBIA,,5577
